,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
35582,45006,36.0,4.4,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,33,13.786698988770876
35583,44956,25.0,4.9,Sunny,High,1,Drinks,scooter,0.0,,Urban,10,6.176541436738575
35584,10267,34.0,4.6,Windy,High,1,Snack,scooter,1.0,No,Metropolitian,25,1.5525809505003925
35585,38518,33.0,4.9,Sunny,Low,1,Snack,scooter,0.0,,Metropolitian,11,1.5725337265584898
35586,8152,20.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,17,3.1450674354101187
35587,35854,22.0,4.5,Fog,Jam,1,Meal,scooter,0.0,No,Urban,24,9.326651351852167
35588,34674,23.0,4.7,Fog,Jam,2,Buffet,scooter,0.0,No,Metropolitian,21,8.789993887912033
35589,39650,28.0,4.7,Sunny,Jam,1,Buffet,scooter,0.0,No,Urban,19,9.312838467169481
35590,23333,33.0,4.9,Stormy,Jam,1,Meal,motorcycle,1.0,No,Urban,28,4.634551589059091
35591,40441,37.0,4.7,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,25,3.104571867322666
35592,40940,34.0,4.3,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,39,9.055855161651426
35593,1531,34.0,4.8,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,25,7.631507423962437
35594,38638,33.0,4.9,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,34,16.85104548969167
35595,19181,21.0,4.6,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,28,17.074904296022552
35596,17302,30.0,4.5,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,40,17.137660049134592
35597,18030,24.0,4.4,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,13.789707457599059
35598,5122,32.0,4.9,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,24,7.5467812205384925
35599,5126,20.0,4.5,Cloudy,Low,2,Meal,scooter,1.0,No,Urban,15,1.5147937187609204
35600,15034,32.0,4.6,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,24,3.1162485105714386
35601,4621,25.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,38,13.789707457599059
35602,39577,32.0,4.8,Windy,Low,1,Snack,motorcycle,0.0,No,Urban,18,12.236561539327266
35603,16748,25.0,4.5,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,19,17.075035490434484
35604,44247,22.0,4.6,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,34,14.04560608372971
35605,2125,23.0,4.5,Sunny,Medium,1,Drinks,scooter,0.0,No,Urban,17,7.441030777012211
35606,8150,26.0,5.0,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,35,13.989512471911489
35607,28699,20.0,4.8,Stormy,High,1,Meal,scooter,1.0,No,Metropolitian,22,1.5147861372373659
35608,8717,,,Sunny,Medium,2,Buffet,electric_scooter,0.0,No,Urban,19,6766.5101287722655
35609,55,36.0,4.9,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,17,6.12855125786952
35610,17022,28.0,4.7,Cloudy,Medium,2,Meal,scooter,0.0,No,Urban,19,7.573429885075215
35611,302,39.0,4.8,Fog,High,2,Drinks,scooter,1.0,No,Urban,26,3.108988330546308
35612,22195,38.0,4.8,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,25,12.42124244267066
35613,14178,27.0,4.7,Sunny,Medium,1,Snack,scooter,0.0,No,Urban,17,13.766116995769575
35614,13568,34.0,4.7,Sunny,Low,2,Drinks,scooter,0.0,No,Urban,16,12.098714902928801
35615,29721,,,,,3,Buffet,electric_scooter,1.0,No,Metropolitian,19,12.241187679867675
35616,4432,32.0,5.0,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,33,6.0497889093284245
35617,19262,36.0,4.6,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,24,7.862668167467362
35618,10478,20.0,4.7,Sandstorms,High,1,Meal,scooter,0.0,No,Metropolitian,20,5.952942537866198
35619,43221,32.0,4.8,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,20,7.65106445858606
35620,5240,39.0,4.7,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,13,1.5147927329377604
35621,22574,31.0,4.9,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,24,7.683808717481504
35622,10488,38.0,4.5,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Metropolitian,26,1.5581148485869056
35623,23321,30.0,4.2,Stormy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,39,9.315632086724323
35624,23624,20.0,4.7,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,26,16.637054384866953
35625,16282,26.0,4.7,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,38,16.384502397492376
35626,26329,38.0,4.8,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,21,7.661331134276324
35627,42928,31.0,4.2,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,33,8.790247271287612
35628,27693,35.0,4.0,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,34,9.178138374737125
35629,18777,38.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Urban,53,20.442929762531403
35630,16907,34.0,4.9,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,44,10.86487049866026
35631,39144,34.0,4.8,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,13.973037056728526
35632,39749,37.0,4.9,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,25,19.76106632827338
35633,13716,34.0,4.5,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,30,3.1161489345841082
35634,23061,31.0,4.7,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,26,20.253101372635502
35635,36668,21.0,4.7,Fog,Jam,0,Drinks,motorcycle,0.0,No,Urban,35,12.23672361637089
35636,37545,,,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,18,3.0186622927848896
35637,21969,36.0,4.7,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,19,17.137407700353386
35638,21508,33.0,4.9,Stormy,Low,2,Buffet,motorcycle,0.0,No,Urban,25,20.857115324024612
35639,23954,30.0,4.5,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,22,20.252924408850355
35640,11314,22.0,4.7,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,23,7.600990561430603
35641,28732,20.0,4.7,Cloudy,High,0,Meal,motorcycle,1.0,No,Urban,29,3.073616935330218
35642,10161,24.0,4.8,Sunny,Medium,1,Meal,scooter,0.0,No,Metropolitian,14,12.43491429488912
35643,4188,28.0,4.7,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,28,9.17624749227049
35644,33434,36.0,4.8,Stormy,Low,1,Buffet,scooter,1.0,No,Urban,17,12.10007905559032
35645,36034,29.0,4.9,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,23,19.6714327256783
35646,18271,22.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,,17,1.5203488901901792
35647,41240,34.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,Urban,10,2.979626519740365
35648,42679,24.0,4.8,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,19.619011975962692
35649,24071,29.0,4.6,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,30,13.971216616840227
35650,22415,35.0,4.3,Cloudy,Low,1,Snack,motorcycle,0.0,No,Urban,35,13.681601719307125
35651,11637,38.0,4.0,Sandstorms,Low,0,Meal,motorcycle,,No,,21,1.465140016594922
35652,6090,25.0,4.5,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,22,13.972123977235706
35653,6238,28.0,4.6,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,13,3.04066536408016
35654,15183,20.0,4.8,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,25,10.75677007119627
35655,40118,35.0,4.9,Stormy,Low,1,Meal,scooter,0.0,No,Metropolitian,29,20.853334608081056
35656,24214,34.0,4.3,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,7.450285846000673
35657,17144,31.0,4.6,Fog,Jam,0,Buffet,motorcycle,2.0,Yes,Metropolitian,54,16.902901527472448
35658,6254,22.0,4.7,Sunny,High,1,Snack,motorcycle,1.0,No,Metropolitian,13,3.1048037112960913
35659,12015,39.0,4.7,Stormy,Jam,1,Meal,scooter,0.0,No,Metropolitian,30,16.15133913479057
35660,36586,,,,,3,Meal,electric_scooter,0.0,No,Urban,22,10.724145470836651
35661,39037,23.0,3.4,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,42,19.76027880154743
35662,4300,38.0,4.7,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,22,4.663432062116656
35663,5569,23.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Urban,37,12.162115936475907
35664,14388,28.0,4.7,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,1.5606496896558502
35665,7941,32.0,4.7,Windy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,34,6.29013467758336
35666,27169,25.0,4.1,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,38,16.601046189384473
35667,36932,31.0,4.6,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,40,12.103166363044753
35668,19963,38.0,4.6,Sunny,High,1,Snack,motorcycle,1.0,No,Urban,22,1.5126653174804872
35669,21833,39.0,4.9,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,36,17.297865752893937
35670,19856,20.0,4.9,Cloudy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,17,9.07448631631149
35671,39811,37.0,4.5,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,21,16.825674553475086
35672,37660,30.0,4.6,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,8.938093974219779
35673,43088,36.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,30,4.674184358001537
35674,4854,,,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,31,6.081190891317934
35675,4637,27.0,4.9,Sandstorms,Jam,2,Snack,scooter,1.0,No,Urban,21,19.618739348803757
35676,42318,28.0,4.9,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,10,2.9961369054873277
35677,31703,35.0,4.8,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,41,10.602459394958252
35678,28920,28.0,4.6,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,17,2.984637270033896
35679,17715,27.0,4.7,Stormy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,19,7.760928146741401
35680,10209,32.0,4.3,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,39,13.582342704316641
35681,23386,31.0,4.7,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,25,12.58026782216666
35682,25934,38.0,5.0,Cloudy,Jam,2,Buffet,scooter,1.0,No,,26,7.763161028549653
35683,6941,22.0,4.6,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,17.137482577819046
35684,8017,21.0,4.8,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,17,7.573429885075215
35685,42289,33.0,4.1,Stormy,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,54,14.02226886024068
35686,6949,21.0,4.6,Fog,Low,2,Meal,motorcycle,0.0,No,Metropolitian,17,9.1214915437532
35687,39649,22.0,4.0,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,29,4.544211841103382
35688,13051,24.0,4.8,Sandstorms,Medium,2,Meal,scooter,,No,Metropolitian,27,11.007734763545226
35689,15781,32.0,4.7,Fog,Low,0,Snack,motorcycle,0.0,No,Urban,39,19.915135664662472
35690,26698,23.0,4.6,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,30,12.20941127284804
35691,37441,32.0,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,38,10.641042055276348
35692,12173,35.0,4.7,Stormy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,26,2.9797634982085457
35693,39764,39.0,3.8,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,39,13.58251101109925
35694,1252,30.0,4.9,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,34,9.34812842317956
35695,44238,33.0,4.6,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,35,12.58026782216666
35696,15254,33.0,4.6,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,47,1.5321262819005874
35697,19758,22.0,4.6,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,13,20.442929762531403
35698,19198,26.0,4.4,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,26,8.93817635317762
35699,22928,29.0,5.0,Sunny,Medium,1,Meal,motorcycle,0.0,No,Urban,10,7.648179253529236
35700,42808,38.0,5.0,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,27,1.5204556869457486
35701,37626,30.0,4.8,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,24,13.766192440699788
35702,24285,36.0,4.9,Sunny,Low,1,Drinks,motorcycle,0.0,,Metropolitian,11,2.9371381391156732
35703,41348,35.0,4.0,Cloudy,High,0,Drinks,motorcycle,1.0,No,Urban,34,6.054070281037532
35704,8427,36.0,3.6,Windy,Jam,2,Buffet,motorcycle,0.0,No,Urban,34,10.56440561497181
35705,42944,20.0,4.9,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,25,19.373745834957603
35706,37131,34.0,4.9,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,23,1.4897777190672068
35707,32049,34.0,4.7,Cloudy,Medium,1,Buffet,scooter,1.0,No,Urban,16,5.968779676002452
35708,28538,26.0,3.3,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,37,10.725034637686843
35709,43125,22.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,32,19.36321160672346
35710,14489,26.0,4.9,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,27,2.9765891403894402
35711,7239,30.0,4.9,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,40,17.07893408947644
35712,36187,24.0,4.9,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Urban,20,16.720596676658047
35713,26657,32.0,3.5,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,31,19.883974328363298
35714,42783,21.0,4.7,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,22,10.255054073542931
35715,37744,32.0,4.4,Windy,Low,0,Snack,motorcycle,,No,Urban,25,3.1048274863789924
35716,4544,37.0,4.9,Stormy,Medium,1,Buffet,scooter,0.0,No,,29,8.938093974219779
35717,21949,31.0,4.3,Stormy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,46,19.661310204461483
35718,17100,30.0,4.9,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,26,9.190403104984172
35719,34816,35.0,4.5,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,28,7.448627554478591
35720,38765,33.0,4.7,Windy,Low,2,Buffet,motorcycle,1.0,No,,20,12.463941143973035
35721,13456,35.0,3.8,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,32,16.85104548969167
35722,32201,27.0,4.6,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,14,9.192571531758347
35723,4809,30.0,4.2,Fog,Low,1,Snack,scooter,1.0,No,Urban,33,13.78906644054204
35724,10916,20.0,4.9,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,33,13.829019124510912
35725,3636,33.0,4.6,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,40,12.464390099410322
35726,23524,23.0,5.0,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,29,1.514745314488058
35727,23574,37.0,4.9,Windy,Jam,0,Snack,motorcycle,1.0,Yes,Semi-Urban,46,4.560964950416685
35728,15106,21.0,4.6,Windy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,17,12.464369458885084
35729,38757,,,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,18,3.0733915722127305
35730,9860,29.0,4.7,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30,6875.388717740811
35731,45510,,,,,3,Meal,electric_scooter,1.0,No,Urban,17,1.4883284997134965
35732,18384,22.0,4.6,Fog,Medium,1,Snack,motorcycle,0.0,No,,11,9.056109429987274
35733,12763,23.0,4.9,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,13,1.5295062031235904
35734,29189,23.0,4.6,Fog,Medium,0,Snack,motorcycle,0.0,No,Urban,27,7.683765443234344
35735,40943,37.0,4.5,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,37,19.65882871745623
35736,404,32.0,4.0,Windy,Medium,0,Buffet,motorcycle,3.0,Yes,Urban,49,10.86736612005452
35737,384,32.0,5.0,Windy,Jam,1,Buffet,scooter,1.0,No,Urban,30,17.074256778776085
35738,8702,32.0,4.8,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,26,6.081387490763921
35739,40034,26.0,5.0,Stormy,Low,2,Meal,motorcycle,,No,Urban,14,11.916757258852886
35740,10344,36.0,4.1,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,39,12.209798594373012
35741,18017,36.0,4.0,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34,9.181151800929156
35742,20384,29.0,4.6,Sandstorms,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,11,10.427575355121444
35743,21168,36.0,4.7,Sandstorms,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,25,16.721467133839763
35744,6938,31.0,4.8,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,30,20.17889371360666
35745,6970,,,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,32,12.07439552546008
35746,20309,38.0,4.0,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,51,12.435302723251514
35747,4158,34.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31,9.31574536122232
35748,23833,29.0,4.8,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,17,10.866360907689876
35749,8415,35.0,5.0,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Urban,30,7.862668167467362
35750,34961,33.0,4.7,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25,7.862668167467362
35751,27712,21.0,4.2,Stormy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,33,13.990019508115392
35752,1015,29.0,4.6,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,21,16.38504788656677
35753,37892,20.0,4.8,Sunny,Jam,0,Snack,motorcycle,0.0,No,Urban,17,16.90169066314672
35754,29548,,,,,3,Snack,electric_scooter,1.0,No,Metropolitian,36,13.760880474992227
35755,23793,38.0,4.6,Sandstorms,Low,1,Drinks,scooter,1.0,No,Urban,24,12.117044368640626
35756,19255,28.0,4.8,Stormy,Medium,0,Meal,motorcycle,0.0,No,Urban,17,4.587761378580573
35757,9,21.0,4.7,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,15,4.540574388345036
35758,10136,24.0,4.7,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,32,14.02175080343525
35759,4804,23.0,5.0,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Urban,19,17.165915031033382
35760,5713,24.0,4.9,Sunny,Low,2,Drinks,scooter,0.0,No,Urban,21,3.1450674354101187
35761,34349,,,Stormy,Medium,1,Snack,scooter,,No,Urban,26,4.674393132344068
35762,27532,25.0,4.7,Cloudy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,17,3.0736184691855994
35763,17308,38.0,4.8,Fog,Jam,2,Meal,scooter,0.0,No,Metropolitian,37,13.989512053615803
35764,31471,21.0,4.7,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,18,4.65798777420061
35765,35547,28.0,4.7,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,18,17.09838536202398
35766,13216,29.0,4.1,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,33,16.720596676658047
35767,38088,24.0,4.5,Sunny,High,1,Meal,scooter,1.0,No,Metropolitian,19,6.210849324482813
35768,40080,24.0,4.4,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,37,13.77076958382834
35769,38810,25.0,4.9,Sunny,Jam,2,Meal,electric_scooter,0.0,,Metropolitian,10,17.09846751873736
35770,20159,32.0,4.6,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,34,1.4897343036527078
35771,4835,34.0,4.7,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,4.674341510836766
35772,37732,,,Fog,Jam,0,Snack,motorcycle,1.0,No,Semi-Urban,50,20.886729416397664
35773,27355,22.0,4.6,Windy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,17,3.1089998008189426
35774,33307,24.0,4.9,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,,12,4.596534541853528
35775,31921,,,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,50,8.810644611467652
35776,40251,22.0,4.5,Windy,High,1,Meal,scooter,1.0,No,Urban,27,1.489910970354406
35777,19129,33.0,4.3,Sandstorms,Medium,0,Meal,motorcycle,3.0,No,Metropolitian,49,17.137407700353386
35778,36487,20.0,5.0,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Urban,16,10.485790436098842
35779,9337,35.0,4.7,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,26,9.326616347795763
35780,29703,,,,,3,Drinks,motorcycle,1.0,No,Metropolitian,29,1.5524171271974159
35781,667,20.0,4.8,Stormy,Medium,0,Snack,motorcycle,1.0,No,Urban,14,6.058876303690732
35782,23959,24.0,4.5,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,Urban,13,20.206346067586004
35783,24933,36.0,4.9,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Urban,21,3.1161489345841082
35784,21447,38.0,4.8,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,13,4.595393825255733
35785,11023,39.0,4.1,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,34,4.663545220556771
35786,10975,28.0,4.4,Windy,High,0,Drinks,motorcycle,1.0,No,Urban,32,6.054527674430632
35787,34121,22.0,5.0,Stormy,Low,1,Snack,motorcycle,1.0,No,Urban,13,17.297865752893937
35788,13323,27.0,4.6,Windy,Jam,2,Snack,scooter,1.0,No,,22,11.904977225543966
35789,7114,35.0,4.8,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,20,3.0295270875732423
35790,24504,29.0,4.6,Stormy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,24,13.681056958969442
35791,41430,26.0,4.4,Cloudy,High,2,Snack,motorcycle,1.0,No,Urban,32,6.129183922886023
35792,19087,29.0,4.6,Stormy,Low,1,Meal,motorcycle,0.0,No,,11,3.0585736596247557
35793,3330,23.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Urban,35,16.384366809208974
35794,40821,31.0,4.9,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Urban,40,10.75677007119627
35795,44597,28.0,4.6,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,15,3.073462804638445
35796,42356,33.0,4.8,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,21,4.657649165514276
35797,38413,,,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,19.761706467416623
35798,17640,37.0,4.6,Fog,Low,1,Drinks,scooter,1.0,No,Urban,16,1.514788569378448
35799,6190,34.0,4.8,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,18,1.5093577670164835
35800,44472,25.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,38,12.4184089995958
35801,13843,39.0,4.2,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,8.952844340774854
35802,30354,20.0,3.5,Sunny,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,49,9.05609596214784
35803,25826,22.0,4.8,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,17,16.830914549936686
35804,21732,27.0,4.7,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,10,7.7626338661583745
35805,11003,36.0,4.6,Sandstorms,High,1,Drinks,motorcycle,0.0,No,Metropolitian,30,1.5525879791024142
35806,27860,25.0,4.7,Stormy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,24,9.121036990509888
35807,27509,34.0,4.8,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,38,19.760798007032676
35808,20559,30.0,4.4,Cloudy,Medium,2,Meal,electric_scooter,2.0,No,Metropolitian,42,10.417023783192143
35809,37678,38.0,4.4,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,33,7.77261895902156
35810,34620,33.0,4.9,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,24,7.772038818862284
35811,22700,24.0,4.1,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,2.9802493856658896
35812,36395,28.0,4.6,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,21,13.622089917106175
35813,2105,36.0,4.8,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,24,1.4883471220701454
35814,37797,,,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,34,4.469157678704573
35815,17312,39.0,4.6,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,29,12.419632405299172
35816,33591,31.0,4.6,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,30,12.10140391087267
35817,23960,24.0,4.6,Fog,Medium,2,Meal,scooter,0.0,No,Urban,12,5.860427380917151
35818,28016,21.0,4.7,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,11,4.663419307003287
35819,34299,39.0,4.2,Cloudy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,36,4.596745626394614
35820,33982,22.0,4.5,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,14,9.326827803082512
35821,504,39.0,4.9,Windy,Jam,0,Snack,motorcycle,2.0,No,Urban,43,11.917680464440235
35822,14683,20.0,4.6,Stormy,Jam,0,Buffet,motorcycle,,No,Urban,15,4.5379227489030045
35823,42956,26.0,5.0,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,27,6.29013467758336
35824,39298,37.0,4.7,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,28,4.540321372506127
35825,42918,28.0,4.9,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,17,2.979750395119277
35826,42344,31.0,4.8,Sunny,High,2,Snack,motorcycle,0.0,No,Metropolitian,18,3.1450674354101187
35827,25470,31.0,4.3,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,34,9.122100805284978
35828,13116,27.0,4.0,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Urban,20,3.087830419887371
